Record ID,SchoolName,Borough,Building,Street,Address Line 1,City,ZipCode,Last Inspection Date,Permittee,Inspection Date,Code,Violation Description,Critical Level,LATITUDE,LONGITUDE,COMMUNITYBOARD,COUNCILDISTRICT,CENSUSTRACT,BIN,BBL,NTA
86784,TRANSFIGURATION ELEMENTARY SCHOOL,Manhattan,29,MOTT STREET,29 MOTT STREET,"New York, NY 10013",10013,10/08/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.714717908202,-73.998838462792,103,01,002900,1079244,1001640037,MN27
340572,WESTSIDE MONTESSORI SCHOOL,Manhattan,309,W 92ND ST,309 W 92ND ST,"NEW YORK, NY 10025",10025,09/27/2019,A GRADE ABOVE LLC,04/16/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.792828393197,-73.975380355995,107,06,017900,1034119,1012520012,MN12
54572,LAFAYETTE HIGH SCHOOL,Brooklyn,2630,BENSON AVENUE,2630 BENSON AVENUE,"BROOKLYN, NY 11214",11214,07/16/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.594284360093,-73.985769925751,313,47,030600,3186454,3068830001,BK26
119610,VILLAGE COMMUNITY SCHOOL,Manhattan,272,WEST   10 STREET,272 WEST   10 STREET,"New York, NY 10014",10014,10/02/2019,"COMPASS GROUP USA, INC.",04/16/2019,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",AV,40.733489102478,-74.007884088564,102,03,007500,1080228,1006300012,MN23
54107,P.S. 171 MANHATTAN,Manhattan,19,EAST  103 STREET,19 EAST  103 STREET,"NEW YORK, NY 10029",10029,11/20/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.792115581822,-73.95196024691,111,08,016800,1051497,1016090007,MN33
340572,WESTSIDE MONTESSORI SCHOOL,Manhattan,309,W 92ND ST,309 W 92ND ST,"NEW YORK, NY 10025",10025,09/27/2019,A GRADE ABOVE LLC,04/16/2019,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",C,40.792828393197,-73.975380355995,107,06,017900,1034119,1012520012,MN12
312847,DEMOCRACY PREP HARLEM CHARTER SCHOOL,Manhattan,207,WEST  133 STREET,207 WEST  133 STREET,"New York, NY 10030",10030,11/20/2019,PREP HARLEM CHA DEMOCRACY,04/16/2019,,,,40.814251696105,-73.945213793695,110,09,022600,1058809,1019390026,MN03
54572,LAFAYETTE HIGH SCHOOL,Brooklyn,2630,BENSON AVENUE,2630 BENSON AVENUE,"BROOKLYN, NY 11214",11214,07/16/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.594284360093,-73.985769925751,313,47,030600,3186454,3068830001,BK26
125551,HORACE MANN NURSERY SCHOOL,Manhattan,55,EAST   90 STREET,55 EAST   90 STREET,"NEW YORK, NY 10128",10128,11/20/2019,FLIK INTERNATIONAL CORP,04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.783210653625,-73.956451538526,108,04,015002,1046986,1015020026,MN40
355647,DEMOCRACY PREP HARLEM CHARTER HS,Manhattan,212,W 120TH ST,212 W 120TH ST,"NEW YORK, NY 10027",10027,11/04/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10H,Proper sanitization not provided for utensil ware washing operation.,G,40.806055899509,-73.951339680227,110,09,022000,1058447,1019250019,MN11
347521,ST. CAMILLUS CATHOLIC ACADEMY,Queens,99-15,ROCKAWAY BEACH BOULEVARD,99-15 ROCKAWAY BEACH BOULEVARD,"QUEENS, NY 11694",11694,04/29/2019,ST. CAMILLUS CATHOLIC ACADEMY,04/16/2019,18A,"Current valid permit, registration or other authorization to operate establishment not available.",AV,40.584115077254,-73.820527456024,414,32,094201,4439788,4161720020,QN10
125551,HORACE MANN NURSERY SCHOOL,Manhattan,55,EAST   90 STREET,55 EAST   90 STREET,"NEW YORK, NY 10128",10128,11/20/2019,FLIK INTERNATIONAL CORP,04/16/2019,09C,Food contact surface not properly maintained.,G,40.783210653625,-73.956451538526,108,04,015002,1046986,1015020026,MN40
86784,TRANSFIGURATION ELEMENTARY SCHOOL,Manhattan,29,MOTT STREET,29 MOTT STREET,"New York, NY 10013",10013,10/08/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.714717908202,-73.998838462792,103,01,002900,1079244,1001640037,MN27
347521,ST. CAMILLUS CATHOLIC ACADEMY,Queens,99-15,ROCKAWAY BEACH BOULEVARD,99-15 ROCKAWAY BEACH BOULEVARD,"QUEENS, NY 11694",11694,04/29/2019,ST. CAMILLUS CATHOLIC ACADEMY,04/16/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.584115077254,-73.820527456024,414,32,094201,4439788,4161720020,QN10
53735,J.H.S. 204 QUEENS,Queens,36-41,28 STREET,36-41 28 STREET,"ASTORIA, NY 11106",11106,07/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.757058101694,-73.932663648322,401,26,005100,4004156,4003430001,QN68
340572,WESTSIDE MONTESSORI SCHOOL,Manhattan,309,W 92ND ST,309 W 92ND ST,"NEW YORK, NY 10025",10025,09/27/2019,A GRADE ABOVE LLC,04/16/2019,18A,"Current valid permit, registration or other authorization to operate establishment not available.",AV,40.792828393197,-73.975380355995,107,06,017900,1034119,1012520012,MN12
54107,P.S. 171 MANHATTAN,Manhattan,19,EAST  103 STREET,19 EAST  103 STREET,"NEW YORK, NY 10029",10029,11/20/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.792115581822,-73.95196024691,111,08,016800,1051497,1016090007,MN33
119610,VILLAGE COMMUNITY SCHOOL,Manhattan,272,WEST   10 STREET,272 WEST   10 STREET,"New York, NY 10014",10014,10/02/2019,"COMPASS GROUP USA, INC.",04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.733489102478,-74.007884088564,102,03,007500,1080228,1006300012,MN23
54021,PERCY SUTTON EDUCATIONAL  COMPLEX,Manhattan,6,EDGECOMBE AVENUE,6 EDGECOMBE AVENUE,"NEW YORK, NY 10030",10030,11/20/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,,,,40.817365400113,-73.947711308841,110,09,022102,1059460,1019600001,MN03
53701,I.S. 145 QUEENS,Queens,33-34,80 STREET,33-34 80 STREET,"JACKSON HEIGHTS, NY 11372",11372,10/04/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",C,40.754653601729,-73.88711145537,403,25,028500,4442764,4012520001,QN28
54572,LAFAYETTE HIGH SCHOOL,Brooklyn,2630,BENSON AVENUE,2630 BENSON AVENUE,"BROOKLYN, NY 11214",11214,07/16/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.594284360093,-73.985769925751,313,47,030600,3186454,3068830001,BK26
355647,DEMOCRACY PREP HARLEM CHARTER HS,Manhattan,212,W 120TH ST,212 W 120TH ST,"NEW YORK, NY 10027",10027,11/04/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,G,40.806055899509,-73.951339680227,110,09,022000,1058447,1019250019,MN11
81823,ELISABETH IRWIN HIGH SCHOOL,Manhattan,40,CHARLTON STREET,40 CHARLTON STREET,"NEW YORK, NY 10014",10014,10/02/2019,"CATER TO YOU, INC",04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.727069266866,-74.004798546328,102,03,003700,1007827,1005060012,MN24
54605,FORT HAMILTON HIGH SCHOOL,Brooklyn,8301,SHORE ROAD,8301 SHORE ROAD,"BROOKLYN, NY 11209",11209,10/21/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.62789090766,-74.03998467476,310,43,004600,3152318,3060130001,BK31
125551,HORACE MANN NURSERY SCHOOL,Manhattan,55,EAST   90 STREET,55 EAST   90 STREET,"NEW YORK, NY 10128",10128,11/20/2019,FLIK INTERNATIONAL CORP,04/16/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.783210653625,-73.956451538526,108,04,015002,1046986,1015020026,MN40
54826,I.S. 229/P.S. 274,Bronx,275,HARLEM RIVER PARK BRIDGE,275 HARLEM RIVER PARK BRIDGE,"BRONX, NY 10453",10453,07/10/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.852529773171,-73.921465688077,205,16,005300,2009253,2028820130,BX36
86784,TRANSFIGURATION ELEMENTARY SCHOOL,Manhattan,29,MOTT STREET,29 MOTT STREET,"New York, NY 10013",10013,10/08/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10J,Hand wash sign not posted,G,40.714717908202,-73.998838462792,103,01,002900,1079244,1001640037,MN27
53724,M.S. 172 QUEENS,Queens,81-14,257 STREET,81-14 257 STREET,"GLEN OAKS, NY 11004",11004,08/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10C,Lighting Inadequate,G,40.7419355106,-73.712964093192,413,23,157902,4178464,4087310004,QN44
119610,VILLAGE COMMUNITY SCHOOL,Manhattan,272,WEST   10 STREET,272 WEST   10 STREET,"New York, NY 10014",10014,10/02/2019,"COMPASS GROUP USA, INC.",04/16/2019,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",C,40.733489102478,-74.007884088564,102,03,007500,1080228,1006300012,MN23
54826,I.S. 229/P.S. 274,Bronx,275,HARLEM RIVER PARK BRIDGE,275 HARLEM RIVER PARK BRIDGE,"BRONX, NY 10453",10453,07/10/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",AV,40.852529773171,-73.921465688077,205,16,005300,2009253,2028820130,BX36
355647,DEMOCRACY PREP HARLEM CHARTER HS,Manhattan,212,W 120TH ST,212 W 120TH ST,"NEW YORK, NY 10027",10027,11/04/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.806055899509,-73.951339680227,110,09,022000,1058447,1019250019,MN11
125551,HORACE MANN NURSERY SCHOOL,Manhattan,55,EAST   90 STREET,55 EAST   90 STREET,"NEW YORK, NY 10128",10128,11/20/2019,FLIK INTERNATIONAL CORP,04/16/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.783210653625,-73.956451538526,108,04,015002,1046986,1015020026,MN40
355647,DEMOCRACY PREP HARLEM CHARTER HS,Manhattan,212,W 120TH ST,212 W 120TH ST,"NEW YORK, NY 10027",10027,11/04/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.806055899509,-73.951339680227,110,09,022000,1058447,1019250019,MN11
54067,P.S. 111 QUEENS,Queens,37-15,13 STREET,37-15 13 STREET,"LONG ISLAND CITY, NY 11101",11101,07/01/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.758823981614,-73.939379428318,401,26,004300,4004419,4003630001,QN68
103386,THURGOOD MARSHALL,Manhattan,200-214,WEST  135 STREET,200-214 WEST  135 STREET,"NEW YORK, NY 10030",10030,11/27/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.815442359209,-73.944060345771,110,09,022800,1058843,1019400035,MN03
54107,P.S. 171 MANHATTAN,Manhattan,19,EAST  103 STREET,19 EAST  103 STREET,"NEW YORK, NY 10029",10029,11/20/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.792115581822,-73.95196024691,111,08,016800,1051497,1016090007,MN33
347521,ST. CAMILLUS CATHOLIC ACADEMY,Queens,99-15,ROCKAWAY BEACH BOULEVARD,99-15 ROCKAWAY BEACH BOULEVARD,"QUEENS, NY 11694",11694,04/29/2019,ST. CAMILLUS CATHOLIC ACADEMY,04/16/2019,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",C,40.584115077254,-73.820527456024,414,32,094201,4439788,4161720020,QN10
54107,P.S. 171 MANHATTAN,Manhattan,19,EAST  103 STREET,19 EAST  103 STREET,"NEW YORK, NY 10029",10029,11/20/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,G,40.792115581822,-73.95196024691,111,08,016800,1051497,1016090007,MN33
54067,P.S. 111 QUEENS,Queens,37-15,13 STREET,37-15 13 STREET,"LONG ISLAND CITY, NY 11101",11101,07/01/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10C,Lighting Inadequate,G,40.758823981614,-73.939379428318,401,26,004300,4004419,4003630001,QN68
53922,P.S. 191 QUEENS,Queens,85-15,258 STREET,85-15 258 STREET,"FLORAL PARK, NY 11001",11001,07/22/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,,,,40.734309108277,-73.709136145441,413,23,157903,4180083,4088010014,QN44
53724,M.S. 172 QUEENS,Queens,81-14,257 STREET,81-14 257 STREET,"GLEN OAKS, NY 11004",11004,08/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.7419355106,-73.712964093192,413,23,157902,4178464,4087310004,QN44
53701,I.S. 145 QUEENS,Queens,33-34,80 STREET,33-34 80 STREET,"JACKSON HEIGHTS, NY 11372",11372,10/04/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.754653601729,-73.88711145537,403,25,028500,4442764,4012520001,QN28
355647,DEMOCRACY PREP HARLEM CHARTER HS,Manhattan,212,W 120TH ST,212 W 120TH ST,"NEW YORK, NY 10027",10027,11/04/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.806055899509,-73.951339680227,110,09,022000,1058447,1019250019,MN11
54157,P.S. 194 MANHATTAN,Manhattan,244,WEST  144 STREET,244 WEST  144 STREET,"NEW YORK, NY 10030",10030,11/20/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.821418711057,-73.940673473226,110,09,023200,1060432,1020290011,MN03
54107,P.S. 171 MANHATTAN,Manhattan,19,EAST  103 STREET,19 EAST  103 STREET,"NEW YORK, NY 10029",10029,11/20/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.792115581822,-73.95196024691,111,08,016800,1051497,1016090007,MN33
340572,WESTSIDE MONTESSORI SCHOOL,Manhattan,309,W 92ND ST,309 W 92ND ST,"NEW YORK, NY 10025",10025,09/27/2019,A GRADE ABOVE LLC,04/16/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.792828393197,-73.975380355995,107,06,017900,1034119,1012520012,MN12
54572,LAFAYETTE HIGH SCHOOL,Brooklyn,2630,BENSON AVENUE,2630 BENSON AVENUE,"BROOKLYN, NY 11214",11214,07/16/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,04/16/2019,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,G,40.594284360093,-73.985769925751,313,47,030600,3186454,3068830001,BK26
